url,length_url,nb_dots,nb_hyphens,nb_slash,nb_qm,nb_eq,nb_at,nb_digits,has_https,suspect_words,label
http://www.facebook.com/verify/5263,26,3,1,1,1,1,1,3,1,0,1
http://www.amazon.com/update/2994,18,1,1,2,1,1,0,6,1,0,1
http://www.paypal.com/verify/2913,31,0,2,4,1,1,1,5,1,1,1
https://www.ebay.com/home/6961,30,0,2,1,1,1,0,3,1,0,1
http://www.paypal.com/login/1216,23,0,0,1,1,1,0,3,1,1,1
https://www.facebook.com/update/8305,35,3,1,5,0,1,1,6,0,0,1
http://www.google.com/home/4606,33,3,1,4,1,1,1,5,0,0,1
http://www.amazon.com/update/6878,34,3,0,5,0,1,1,4,1,1,1
http://www.amazon.com/update/8143,17,2,0,5,1,1,0,4,1,1,0
https://www.paypal.com/account/9307,15,3,2,4,1,0,1,5,0,1,0
http://www.paypal.com/verify/9644,16,3,0,3,0,1,1,3,1,1,1
http://www.bank-secure.com/account/6769,20,2,2,3,1,0,0,3,0,1,1
https://www.bank-secure.com/account/6097,36,2,2,1,1,0,1,3,1,0,0
http://www.amazon.com/login/7081,30,1,1,2,1,1,1,5,1,0,1
https://www.bank-secure.com/home/6815,17,3,2,2,0,0,1,2,0,0,0
https://www.google.com/update/4468,32,3,2,1,1,0,1,2,0,1,0
https://www.amazon.com/secure/4875,32,3,0,5,0,1,1,4,1,0,0
http://www.facebook.com/account/4295,38,3,2,4,0,1,0,3,1,1,1
https://www.ebay.com/account/1699,27,3,1,1,0,0,0,5,1,1,1
https://www.ebay.com/home/3049,21,3,1,4,1,0,1,3,1,0,1
https://www.facebook.com/verify/4645,21,2,1,5,1,1,0,6,0,0,0
http://www.facebook.com/account/8190,35,2,0,3,0,0,0,3,0,0,1
https://www.google.com/home/8130,31,1,1,5,1,0,0,2,1,1,1
http://www.bank-secure.com/update/3955,29,1,1,3,0,1,0,6,1,1,1
https://www.facebook.com/account/9416,30,0,2,1,1,0,1,2,0,1,0
http://www.amazon.com/login/9791,27,3,2,5,0,0,0,4,0,0,1
http://www.facebook.com/update/8109,27,3,0,2,1,0,0,4,0,1,1
https://www.ebay.com/account/6742,27,0,1,4,0,1,1,5,1,1,0
http://www.facebook.com/update/5161,24,1,1,5,0,0,0,6,0,1,0
https://www.google.com/login/2211,33,3,1,2,1,1,1,3,1,1,0
https://www.google.com/login/6184,25,3,0,3,0,1,0,6,1,0,1
https://www.amazon.com/login/4246,32,3,2,2,0,0,1,4,1,1,0
https://www.amazon.com/account/6654,23,3,2,5,1,1,0,3,1,0,1
https://www.facebook.com/update/3104,28,3,2,3,0,1,0,2,1,1,1
https://www.bank-secure.com/verify/7305,26,0,2,2,0,1,0,2,1,1,1
http://www.amazon.com/verify/5892,39,2,2,2,0,1,0,2,0,0,0
https://www.amazon.com/secure/2949,37,2,1,4,0,0,1,3,0,1,1
https://www.ebay.com/update/2492,40,2,2,1,0,1,1,4,0,1,1
http://www.google.com/update/1626,22,2,1,5,0,1,1,2,1,1,1
http://www.bank-secure.com/account/2781,22,1,0,5,0,0,1,5,1,0,0
https://www.facebook.com/secure/8842,32,2,1,1,0,1,0,2,0,1,1
http://www.bank-secure.com/login/5529,19,0,0,3,1,1,1,5,1,1,1
http://www.bank-secure.com/account/1665,20,1,0,3,1,0,0,3,1,1,1
http://www.bank-secure.com/account/9747,21,3,2,1,0,1,1,2,1,1,0
http://www.amazon.com/account/5621,30,1,0,4,0,0,1,4,0,0,1
http://www.amazon.com/login/2807,37,3,1,4,0,0,0,6,0,0,1
https://www.ebay.com/verify/7843,17,0,2,2,1,1,1,2,0,1,1
http://www.google.com/account/3041,34,3,0,4,0,0,1,6,1,0,0
https://www.facebook.com/account/2743,20,3,2,1,0,1,1,6,0,1,0
http://www.facebook.com/verify/3930,27,0,1,4,1,0,1,6,0,0,1
http://www.amazon.com/verify/3543,16,1,1,4,0,1,1,3,0,1,1
http://www.google.com/login/8876,22,2,2,4,0,1,0,3,0,1,0
https://www.paypal.com/login/7118,33,1,1,5,0,1,0,6,0,0,0
https://www.bank-secure.com/update/2331,40,2,2,3,0,0,1,6,0,0,1
https://www.facebook.com/account/3613,23,1,2,1,1,0,0,6,1,0,1
http://www.google.com/home/7755,25,3,1,4,1,0,0,5,0,1,0
http://www.ebay.com/account/7662,26,0,2,1,0,1,1,4,0,1,0
http://www.google.com/login/9252,18,2,2,3,1,0,1,5,1,1,1
https://www.paypal.com/secure/5991,17,0,1,1,0,1,0,4,1,1,0
http://www.ebay.com/account/2888,22,1,2,2,0,1,0,6,1,0,1
http://www.amazon.com/account/4945,26,2,1,4,1,1,1,2,0,0,0
http://www.ebay.com/login/3019,30,2,0,5,0,1,0,3,0,1,0
http://www.facebook.com/verify/6809,26,1,2,1,0,1,1,4,1,1,0
http://www.bank-secure.com/update/2016,35,0,0,5,0,1,1,4,1,1,0
https://www.ebay.com/home/4352,27,1,2,4,1,1,0,3,1,1,1
http://www.amazon.com/update/7378,28,1,2,4,1,0,0,2,0,0,1
http://www.ebay.com/account/7655,32,2,0,2,1,0,1,5,0,0,1
http://www.facebook.com/secure/7324,37,3,2,5,0,1,0,6,0,1,1
http://www.facebook.com/login/8427,40,3,1,3,1,0,1,5,1,1,1
https://www.amazon.com/secure/5810,38,3,0,1,0,0,1,2,0,1,1
http://www.facebook.com/secure/8690,31,0,0,1,0,1,1,6,0,1,0
http://www.paypal.com/update/7596,36,2,0,1,0,1,0,6,1,0,1
https://www.google.com/home/4352,36,3,1,3,1,1,1,2,1,1,0
https://www.google.com/verify/3304,26,2,2,1,1,1,1,4,0,1,1
http://www.ebay.com/account/1879,37,3,1,1,1,1,1,6,0,1,0
https://www.paypal.com/home/7042,21,2,1,4,0,1,0,5,0,1,1
http://www.google.com/login/2274,28,0,1,1,1,1,1,5,1,1,1
http://www.paypal.com/secure/6549,35,2,1,4,0,1,1,5,1,0,0
https://www.bank-secure.com/verify/9010,33,3,0,2,1,1,1,3,0,1,1
https://www.bank-secure.com/login/6786,38,2,1,4,1,1,1,3,1,0,0
http://www.google.com/account/6792,38,1,0,4,0,1,1,3,1,0,1
http://www.paypal.com/account/7034,24,1,1,5,1,1,1,3,0,0,1
http://www.amazon.com/home/3466,40,0,0,5,1,1,0,3,1,0,0
https://www.ebay.com/verify/5759,33,2,0,5,1,0,1,5,0,1,0
https://www.amazon.com/update/9431,20,1,0,1,1,0,0,4,0,0,0
https://www.facebook.com/update/6320,25,0,2,1,1,0,0,6,0,1,1
https://www.google.com/login/5934,40,1,1,5,1,0,1,3,0,1,1
http://www.bank-secure.com/home/4168,39,0,2,2,0,0,1,3,0,1,0
https://www.ebay.com/secure/2806,36,3,1,4,0,0,0,3,1,0,0
http://www.google.com/account/3522,19,1,2,2,0,0,1,4,1,1,0
https://www.google.com/update/1762,21,1,1,1,0,0,1,2,1,0,0
http://www.paypal.com/home/9459,39,0,0,2,1,1,0,5,0,1,0
https://www.paypal.com/secure/7492,29,2,1,1,1,0,1,6,0,1,0
https://www.amazon.com/login/9547,20,3,2,5,1,1,1,4,1,0,1
https://www.paypal.com/login/6627,35,2,0,1,0,0,1,3,1,0,1
http://www.facebook.com/home/3420,40,2,1,2,1,0,0,5,1,1,1
http://www.paypal.com/home/8074,24,1,2,1,1,0,1,4,1,1,0
http://www.google.com/verify/4966,31,1,0,4,1,1,0,3,0,1,1
http://www.google.com/login/2794,23,3,0,2,0,0,1,4,0,0,0
https://www.amazon.com/login/2056,32,3,1,2,0,0,0,4,0,1,1
http://www.paypal.com/secure/8918,37,0,2,5,1,1,1,6,0,0,0
http://www.bank-secure.com/login/2862,40,1,2,1,0,0,0,3,0,0,0
https://www.amazon.com/verify/5994,31,1,2,4,0,0,0,6,1,1,1
http://www.paypal.com/login/6071,28,0,0,5,0,0,1,5,1,1,1
http://www.bank-secure.com/account/3493,33,2,0,1,0,0,1,6,0,1,1
https://www.amazon.com/home/2812,19,0,2,2,1,1,1,2,1,1,1
http://www.paypal.com/home/2711,15,1,1,1,1,0,0,4,1,1,0
https://www.ebay.com/home/1926,22,2,1,4,1,1,1,4,1,0,1
http://www.paypal.com/secure/7057,24,3,2,4,1,1,1,4,1,1,1
http://www.amazon.com/secure/6877,29,0,2,4,0,1,0,5,1,0,1
https://www.amazon.com/secure/8089,37,1,1,1,1,0,1,5,1,1,1
http://www.ebay.com/account/1351,33,2,2,2,1,1,1,2,0,0,1
http://www.ebay.com/secure/9511,16,2,2,1,0,0,1,6,1,1,1
https://www.facebook.com/home/4751,22,1,1,5,1,1,1,6,1,0,0
https://www.ebay.com/login/5512,21,2,0,5,0,1,1,4,0,0,0
http://www.bank-secure.com/account/5860,28,3,0,3,1,1,0,6,1,0,0
http://www.facebook.com/verify/4193,24,0,2,1,0,0,1,6,1,1,1
https://www.ebay.com/home/4831,29,3,2,5,0,0,0,4,0,0,1
https://www.facebook.com/update/8425,31,1,0,4,0,1,1,2,1,0,1
https://www.amazon.com/account/5651,37,0,2,4,0,1,0,2,1,0,0
https://www.facebook.com/home/7555,22,3,1,1,1,0,1,5,0,1,0
http://www.paypal.com/login/3526,30,2,1,2,1,1,1,4,0,0,0
https://www.google.com/home/1995,34,0,0,5,1,0,1,4,0,0,1
https://www.facebook.com/home/1515,28,1,0,1,1,0,1,4,0,0,0
http://www.amazon.com/account/7595,39,1,2,2,1,1,1,5,1,0,0
http://www.paypal.com/home/6148,34,2,0,3,0,1,0,3,1,1,1
https://www.ebay.com/secure/8298,21,3,0,1,1,1,1,6,0,0,1
http://www.facebook.com/secure/2025,28,0,0,4,1,0,1,6,0,1,1
http://www.ebay.com/login/9635,36,0,0,5,1,1,0,4,1,1,0
https://www.amazon.com/secure/8077,20,2,1,5,0,0,0,2,1,0,0
https://www.amazon.com/verify/9288,23,1,1,5,1,1,0,6,0,0,0
http://www.google.com/update/2618,27,3,2,2,0,0,1,2,1,1,0
https://www.facebook.com/login/9732,38,0,2,1,1,0,0,3,0,0,0
http://www.paypal.com/update/9462,15,2,1,4,0,0,0,5,1,0,0
https://www.google.com/update/2154,18,0,0,1,1,0,1,6,1,1,1
https://www.bank-secure.com/account/5699,28,1,1,2,0,0,1,3,1,0,0
http://www.google.com/account/9197,40,0,0,4,1,1,0,6,1,0,0
https://www.ebay.com/login/3834,18,0,1,5,0,0,1,4,0,1,0
https://www.google.com/verify/4959,18,2,0,5,1,0,0,5,1,0,1
http://www.google.com/login/5563,39,2,2,2,1,0,0,6,1,1,0
https://www.paypal.com/verify/1007,22,3,0,1,1,0,0,3,0,1,1
http://www.amazon.com/update/9511,21,0,2,4,1,0,1,4,1,1,0
http://www.paypal.com/secure/6173,30,1,0,5,0,0,0,4,0,1,1
https://www.paypal.com/update/6438,16,1,2,5,1,0,0,4,1,1,0
https://www.amazon.com/update/1570,33,3,2,1,0,0,1,4,0,1,1
http://www.bank-secure.com/account/5060,28,1,2,5,1,0,0,3,1,1,0
http://www.google.com/update/3713,24,0,1,2,0,1,0,5,0,1,1
https://www.amazon.com/verify/3990,37,1,1,4,0,1,1,6,0,1,0
https://www.google.com/verify/6100,39,3,2,5,1,0,0,5,1,1,1
http://www.bank-secure.com/login/4343,32,3,0,4,1,0,0,3,0,0,0
http://www.facebook.com/verify/2692,37,2,2,4,0,0,0,3,0,0,0
https://www.facebook.com/login/8976,33,1,2,4,0,1,0,2,0,0,1
http://www.paypal.com/login/7462,19,0,1,4,0,1,0,3,1,1,1
http://www.bank-secure.com/verify/8840,25,2,1,4,1,1,0,4,1,1,0
http://www.facebook.com/home/2759,39,0,1,3,0,1,1,6,0,0,0
http://www.paypal.com/login/1962,32,3,2,3,0,1,1,3,0,0,0
http://www.ebay.com/verify/3756,30,3,2,2,0,1,0,5,1,1,0
https://www.paypal.com/verify/9914,31,2,0,5,1,0,1,5,0,0,1
http://www.facebook.com/secure/6023,30,1,0,3,0,0,0,2,0,1,1
https://www.ebay.com/verify/7270,16,2,1,5,1,1,1,3,0,0,1
http://www.amazon.com/home/3072,27,0,0,5,0,0,0,4,0,1,0
https://www.google.com/update/1418,32,1,0,5,1,1,1,4,0,1,1
http://www.paypal.com/home/6565,25,1,2,4,1,1,1,4,0,1,1
http://www.google.com/update/9713,38,1,1,2,1,0,1,5,0,1,0
http://www.facebook.com/home/2014,30,3,1,5,0,1,1,4,1,1,1
http://www.paypal.com/secure/9676,37,1,1,3,0,0,1,5,0,0,0
http://www.facebook.com/login/3487,39,0,1,3,0,1,0,6,0,1,1
https://www.google.com/secure/3982,15,2,2,4,1,1,0,3,0,0,0
http://www.google.com/login/8215,33,3,1,2,0,1,1,4,1,1,1
http://www.amazon.com/home/6502,33,3,1,2,0,1,0,3,0,0,1
https://www.amazon.com/account/2718,37,2,1,2,0,1,0,3,1,0,1
https://www.bank-secure.com/account/2740,27,1,2,1,1,1,1,3,0,1,1
http://www.ebay.com/home/4367,30,0,2,1,0,1,1,5,1,1,1
http://www.paypal.com/verify/7764,17,3,2,5,1,0,1,5,1,0,0
https://www.facebook.com/verify/5405,29,1,2,1,0,1,0,2,1,1,1
https://www.google.com/verify/5279,24,0,2,2,0,0,1,5,1,0,0
https://www.amazon.com/update/4550,33,3,0,2,0,0,0,5,1,1,0
http://www.facebook.com/secure/9169,40,3,2,2,0,0,1,2,0,1,1
http://www.google.com/update/6393,25,0,2,2,1,1,1,3,1,0,1
https://www.ebay.com/account/9869,28,3,2,3,0,0,0,6,0,1,1
http://www.google.com/update/6263,21,2,1,5,0,1,0,3,1,0,0
http://www.facebook.com/account/9317,36,0,1,3,0,0,1,6,0,1,0
http://www.paypal.com/account/2715,36,2,1,2,1,0,0,5,0,0,0
http://www.amazon.com/home/7692,32,3,2,4,0,1,1,3,1,0,0
http://www.google.com/account/8571,27,0,0,1,1,1,0,2,1,1,1
http://www.google.com/home/4699,36,2,1,2,1,0,1,3,0,1,0
https://www.facebook.com/home/7098,30,1,2,5,1,1,1,5,1,1,1
https://www.google.com/home/8237,36,0,0,1,0,1,0,3,1,0,1
http://www.google.com/login/3911,38,2,2,4,1,0,0,6,0,0,0
https://www.amazon.com/verify/8329,38,3,2,4,0,0,0,3,1,0,0
http://www.ebay.com/secure/2030,38,2,0,2,1,0,1,5,1,1,1
http://www.paypal.com/secure/4401,20,2,2,3,0,0,0,4,1,1,1
http://www.ebay.com/secure/4358,30,1,1,1,0,0,0,5,1,0,0
https://www.ebay.com/home/4425,26,2,1,1,1,0,0,5,0,1,0
http://www.paypal.com/login/3154,31,3,0,3,1,1,0,6,1,1,1
http://www.facebook.com/update/7987,20,1,2,3,0,1,0,2,0,1,1
http://www.amazon.com/secure/1337,17,3,0,2,1,0,0,3,0,0,1
http://www.google.com/secure/3908,22,3,0,4,1,0,0,5,0,0,0
https://www.google.com/account/1663,38,0,2,1,1,1,0,3,0,0,0
http://www.google.com/verify/8144,31,1,1,4,0,1,1,3,0,1,0
http://www.facebook.com/update/6131,24,1,2,5,1,1,0,6,1,0,0
http://www.paypal.com/secure/9416,15,2,0,3,1,1,0,6,1,1,1
https://www.bank-secure.com/update/3682,28,1,0,2,1,1,1,5,1,0,0
https://www.paypal.com/login/2591,35,0,0,3,1,1,1,2,1,0,1
https://www.facebook.com/update/5633,33,1,0,1,0,0,1,3,0,0,0
https://www.amazon.com/login/6818,37,1,1,3,0,1,1,3,0,0,0
https://www.bank-secure.com/account/5990,25,2,1,1,0,0,1,2,0,1,0
http://www.amazon.com/login/7353,28,3,0,1,0,0,0,2,0,1,1
https://www.ebay.com/home/7903,19,3,2,2,1,1,0,3,0,1,0
http://www.amazon.com/home/9905,16,3,0,2,0,1,0,3,0,1,1
http://www.ebay.com/update/7755,37,3,0,3,0,0,0,3,0,0,0
https://www.ebay.com/login/7393,37,1,2,1,1,0,1,6,0,0,1
https://www.paypal.com/verify/2784,35,3,2,4,1,0,1,5,1,0,1
https://www.paypal.com/secure/8942,18,2,1,2,0,0,1,6,0,1,1
http://www.ebay.com/home/7794,31,1,2,2,1,0,1,6,1,0,1
http://www.ebay.com/login/1129,19,0,1,3,0,0,1,6,0,0,1
http://www.google.com/update/5529,23,1,0,1,1,1,0,5,0,0,0
http://www.ebay.com/login/1616,24,2,2,3,1,1,1,2,0,0,0
https://www.google.com/update/9698,39,2,0,4,1,1,0,2,1,1,1
https://www.bank-secure.com/home/1123,18,2,2,5,0,1,1,6,0,0,1
https://www.amazon.com/secure/3172,19,0,0,4,1,1,0,5,1,0,0
http://www.ebay.com/login/7543,27,0,2,5,1,1,1,4,0,0,0
http://www.facebook.com/verify/7058,30,0,0,3,1,0,1,2,1,0,0
https://www.bank-secure.com/home/6899,19,1,1,1,0,0,1,2,0,0,1
http://www.amazon.com/secure/9045,17,2,2,5,0,0,1,2,1,1,0
http://www.ebay.com/secure/8060,27,0,0,5,1,1,1,6,1,0,0
http://www.facebook.com/home/2134,17,1,2,1,1,1,1,3,1,1,1
https://www.bank-secure.com/secure/3996,40,0,1,4,0,1,0,2,0,1,1
http://www.ebay.com/home/8824,38,3,0,5,1,1,0,5,1,1,0
http://www.amazon.com/home/6728,19,0,2,4,0,0,0,2,0,1,0
https://www.ebay.com/account/5017,27,2,2,5,0,0,1,6,0,1,1
https://www.bank-secure.com/login/4045,28,1,0,2,1,0,0,5,1,1,0
http://www.ebay.com/account/8605,22,1,0,3,1,0,1,4,0,0,0
https://www.facebook.com/update/3668,16,0,0,5,0,1,0,4,0,1,0
https://www.amazon.com/account/3129,17,0,2,4,1,0,1,2,0,0,0
http://www.facebook.com/verify/1113,22,1,2,2,1,0,0,3,1,0,0
https://www.paypal.com/login/5216,36,1,2,5,1,0,0,4,1,1,1
https://www.facebook.com/account/4755,34,0,1,3,1,1,0,6,0,1,0
https://www.facebook.com/verify/4697,22,0,1,5,1,0,0,4,1,0,1
http://www.bank-secure.com/home/1122,21,2,0,3,0,0,0,5,0,0,1
http://www.google.com/account/6749,17,2,2,5,0,0,1,3,1,0,1
https://www.ebay.com/home/3268,27,0,0,2,1,1,1,6,0,1,0
https://www.facebook.com/verify/4298,33,1,0,5,0,1,0,6,1,0,1
https://www.ebay.com/account/3623,15,2,0,5,0,0,1,4,0,0,0
http://www.bank-secure.com/secure/1646,30,0,2,4,0,0,1,4,1,0,0
http://www.ebay.com/verify/3312,21,3,1,3,1,0,1,3,1,0,0
http://www.google.com/update/7033,31,0,2,4,0,0,0,6,0,0,1
https://www.paypal.com/home/8535,19,1,1,4,1,0,1,3,1,0,0
https://www.paypal.com/login/3650,28,0,0,3,1,1,1,6,0,1,0
https://www.bank-secure.com/secure/7446,30,1,0,2,0,0,1,2,0,1,1
http://www.ebay.com/login/5615,40,2,1,2,1,0,1,6,1,1,1
https://www.bank-secure.com/verify/2914,39,2,0,4,0,0,1,5,1,0,1
https://www.facebook.com/update/5879,21,2,2,2,0,0,1,4,1,1,1
http://www.ebay.com/account/8993,17,1,2,5,1,0,0,6,1,1,0
https://www.google.com/verify/7407,31,0,2,1,1,1,0,4,0,1,1
http://www.google.com/secure/1486,40,0,2,4,1,1,1,4,0,0,0
http://www.paypal.com/verify/5482,19,2,2,4,1,0,0,4,0,1,0
http://www.facebook.com/home/7388,15,3,1,3,1,1,1,2,0,1,0
https://www.facebook.com/home/1442,36,2,1,3,0,1,0,4,0,0,1
https://www.google.com/login/9625,16,0,2,5,0,0,0,5,1,0,1
https://www.amazon.com/account/2659,29,3,1,2,1,1,0,4,1,0,1
http://www.amazon.com/account/1044,26,0,1,5,1,0,0,6,0,1,1
https://www.google.com/verify/2936,20,2,2,5,1,0,1,6,1,1,1
http://www.amazon.com/verify/7378,32,3,1,1,0,1,1,6,1,0,0
https://www.amazon.com/login/4427,25,0,0,5,0,1,0,5,0,1,0
https://www.ebay.com/secure/9331,24,1,2,2,0,1,0,4,1,1,1
https://www.ebay.com/login/9397,24,1,1,5,0,1,0,6,1,1,1
https://www.facebook.com/home/4287,26,2,2,2,1,0,0,4,0,0,0
http://www.paypal.com/verify/2500,17,3,1,2,1,0,0,5,1,1,1
https://www.bank-secure.com/account/1099,30,0,2,5,0,0,1,5,0,1,1
http://www.google.com/secure/5752,26,1,2,4,0,1,1,4,1,0,0
https://www.bank-secure.com/home/7174,31,2,0,4,1,1,1,5,1,1,0
http://www.bank-secure.com/login/3557,22,0,2,4,0,1,1,3,1,1,0
http://www.facebook.com/update/9604,22,1,1,2,1,1,1,6,1,1,0
http://www.paypal.com/home/8377,34,1,1,4,0,0,0,3,0,0,1
http://www.google.com/secure/3990,38,2,2,1,0,1,0,6,0,0,1
http://www.bank-secure.com/home/6531,18,2,1,3,0,0,0,5,1,1,0
http://www.bank-secure.com/home/9398,32,1,1,3,1,1,1,5,0,1,1
http://www.google.com/verify/8408,20,3,0,4,1,1,0,4,0,0,1
https://www.amazon.com/account/6163,24,1,0,5,0,0,0,3,0,1,0
http://www.paypal.com/verify/6362,15,0,1,3,0,0,0,4,1,0,1
http://www.bank-secure.com/login/5827,16,1,2,3,0,1,1,5,0,1,0
https://www.facebook.com/home/5718,31,2,2,1,1,0,1,4,0,1,1
https://www.google.com/login/6103,37,2,1,4,1,0,1,5,0,0,0
https://www.google.com/verify/9603,36,3,1,5,1,0,1,4,0,0,1
http://www.facebook.com/login/5686,27,0,1,5,0,0,0,4,0,1,0
https://www.ebay.com/update/5633,35,2,2,1,1,0,1,3,1,0,1
https://www.ebay.com/update/7455,21,1,1,1,1,1,0,5,0,0,1
http://www.bank-secure.com/login/7619,28,1,2,1,0,1,1,2,0,0,1
http://www.bank-secure.com/account/9397,32,0,1,4,0,1,1,6,1,1,0
http://www.bank-secure.com/secure/2533,39,3,1,1,1,1,1,3,0,1,1
http://www.google.com/login/5753,17,2,1,4,0,0,0,2,1,1,1
https://www.google.com/account/1044,33,3,1,4,1,1,0,6,1,0,1
http://www.bank-secure.com/verify/9364,26,2,0,5,0,0,0,4,0,0,0
https://www.google.com/update/8701,18,1,2,4,0,0,0,2,1,1,1
https://www.bank-secure.com/account/7038,40,3,2,1,0,1,0,5,0,0,1
http://www.amazon.com/login/5165,27,3,0,2,0,0,1,3,1,0,0
http://www.google.com/verify/9655,18,3,0,1,1,0,1,5,0,1,0
https://www.amazon.com/update/5433,32,0,0,3,1,0,0,4,0,0,0
https://www.amazon.com/verify/2442,24,0,0,4,0,1,0,3,0,0,0
http://www.paypal.com/login/3343,15,1,2,1,1,0,1,3,1,0,1
https://www.ebay.com/secure/4702,28,0,1,1,0,1,0,2,0,0,0
https://www.google.com/home/5585,38,1,2,1,0,1,1,4,0,1,0
https://www.amazon.com/home/2941,37,3,0,1,1,0,1,2,1,0,1
https://www.ebay.com/update/5547,33,3,2,2,1,0,0,5,1,1,0
http://www.bank-secure.com/update/3149,32,1,0,4,0,1,0,2,0,1,1
http://www.ebay.com/update/8088,25,0,2,3,1,1,1,2,0,0,1
https://www.paypal.com/account/9739,32,0,2,2,0,1,0,3,0,1,0
https://www.amazon.com/verify/2527,20,1,2,5,0,0,1,3,1,0,0
http://www.ebay.com/login/4616,25,0,0,4,1,0,0,2,1,1,0
http://www.bank-secure.com/verify/5644,21,2,2,3,0,1,1,3,1,1,0
http://www.ebay.com/secure/3532,34,1,2,2,0,1,0,6,0,0,0
http://www.facebook.com/login/2090,40,1,1,2,0,1,0,4,1,0,1
http://www.bank-secure.com/secure/8830,25,0,1,2,1,0,1,4,1,1,1
http://www.bank-secure.com/verify/6903,34,3,0,1,0,1,1,2,0,1,0
https://www.facebook.com/secure/1593,17,2,2,4,0,1,1,4,1,1,1
http://www.google.com/home/9475,26,1,2,2,0,0,0,5,0,1,0
http://www.ebay.com/secure/3687,24,2,0,1,0,0,1,3,1,0,1
http://www.ebay.com/login/8034,15,2,2,4,1,1,1,5,1,1,1
http://www.google.com/account/5365,18,3,1,3,0,1,1,4,1,1,1
http://www.google.com/account/6335,22,3,0,3,1,0,1,5,1,1,1
http://www.google.com/home/1028,25,0,0,3,1,1,0,5,0,0,1
https://www.paypal.com/home/2819,29,1,2,4,0,0,1,4,1,0,1
http://www.paypal.com/login/1127,27,1,0,3,1,1,1,5,1,1,1
http://www.paypal.com/secure/7667,17,2,1,1,1,0,1,3,1,1,1
https://www.ebay.com/home/6924,19,2,1,5,0,1,0,4,1,0,1
http://www.amazon.com/verify/1757,34,3,0,5,1,1,1,4,1,0,1
https://www.ebay.com/home/6961,37,3,1,3,1,1,1,3,1,1,0
http://www.google.com/login/9812,34,2,1,1,1,0,0,3,0,1,1
https://www.ebay.com/secure/2096,23,1,1,3,1,0,1,2,1,0,0
https://www.facebook.com/verify/5206,35,3,1,3,0,1,1,6,0,1,0
http://www.google.com/verify/4743,37,1,1,2,0,0,1,6,1,1,0
http://www.facebook.com/account/7197,34,2,1,2,0,1,1,5,1,1,1
https://www.bank-secure.com/secure/5525,22,0,2,4,1,1,1,4,0,1,0
http://www.ebay.com/login/9821,24,0,2,1,0,1,1,3,1,0,0
https://www.ebay.com/login/8701,22,1,2,4,1,1,1,6,1,0,0
https://www.paypal.com/verify/4328,38,2,0,4,0,1,1,5,1,1,1
https://www.ebay.com/login/8986,27,0,2,4,1,1,0,4,1,1,1
http://www.google.com/verify/8570,37,1,1,1,1,0,0,5,0,1,0
http://www.paypal.com/secure/5433,17,0,2,3,0,0,1,3,0,1,0
http://www.google.com/verify/3537,37,0,1,3,1,1,0,5,0,0,0
https://www.paypal.com/secure/2034,16,3,0,5,0,1,1,5,0,0,0
https://www.amazon.com/secure/5052,21,3,2,3,0,1,0,2,0,0,0
http://www.paypal.com/update/3223,21,1,1,4,1,0,1,4,1,0,1
http://www.facebook.com/home/8162,24,0,0,2,1,1,0,4,0,1,1
http://www.paypal.com/home/5093,30,1,0,2,0,0,0,4,1,0,0
http://www.paypal.com/update/9255,30,0,2,3,1,1,1,5,1,0,0
https://www.amazon.com/login/8070,26,1,0,4,1,0,0,3,0,1,0
https://www.paypal.com/account/9335,38,0,0,4,0,0,1,2,1,0,0
http://www.google.com/verify/4218,38,2,1,3,1,1,0,3,1,1,0
https://www.bank-secure.com/update/1740,33,3,0,1,1,0,0,2,0,0,1
http://www.amazon.com/verify/2134,31,0,2,1,0,0,1,6,1,1,1
https://www.google.com/account/5765,21,1,1,4,0,0,0,3,1,0,0
http://www.bank-secure.com/account/1200,32,1,0,5,0,0,0,4,0,1,1
https://www.bank-secure.com/update/2303,25,3,1,5,1,1,1,4,1,0,1
http://www.ebay.com/update/9605,36,3,0,5,1,1,0,5,1,0,0
https://www.amazon.com/account/9261,35,1,0,2,1,1,0,4,0,0,0
https://www.google.com/update/4671,38,1,0,1,1,0,0,5,1,1,1
http://www.facebook.com/home/8535,36,2,0,5,1,1,1,4,0,0,0
https://www.google.com/update/1281,38,0,1,1,1,1,0,2,0,1,0
https://www.ebay.com/update/3538,33,1,1,2,1,0,1,2,0,0,0
https://www.paypal.com/secure/4652,30,2,1,3,0,0,0,5,0,0,0
http://www.google.com/update/2631,34,3,2,3,1,0,0,3,1,1,1
https://www.amazon.com/secure/2605,23,3,0,3,0,1,1,5,0,1,0
https://www.bank-secure.com/account/4351,16,3,1,5,0,0,1,5,0,1,1
https://www.bank-secure.com/login/2996,27,0,0,3,0,1,0,6,1,0,1
https://www.ebay.com/account/6579,38,0,2,4,0,0,0,3,0,0,0
http://www.google.com/home/1434,28,1,0,3,1,0,0,6,1,1,1
https://www.ebay.com/login/2648,29,2,2,1,1,0,0,5,0,0,0
https://www.google.com/verify/1519,25,0,1,3,1,0,1,2,0,0,1
https://www.facebook.com/secure/6842,40,2,1,4,1,1,0,2,0,0,0
https://www.paypal.com/login/8222,23,1,1,3,1,1,1,2,1,0,0
https://www.google.com/secure/3127,18,1,2,4,1,1,0,4,0,1,0
http://www.bank-secure.com/home/5822,24,3,0,2,1,0,1,4,1,0,0
